,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
27952,DE,"Dover, DE",Computer Systems Analysts,detailed,"85,410"
27953,DE,"Dover, DE",Computer Programmers,detailed,"69,950"
27954,DE,"Dover, DE","Software Developers, Applications",detailed,"84,910"
27955,DE,"Dover, DE",Web Developers,detailed,"70,620"
27956,DE,"Dover, DE",Network and Computer Systems Administrators,detailed,"57,760"
27957,DE,"Dover, DE",Computer Network Architects,detailed,"88,940"
27958,DE,"Dover, DE",Computer User Support Specialists,detailed,"49,990"
27959,DE,"Dover, DE",Computer Network Support Specialists,detailed,"54,470"
27961,DE,"Dover, DE",Civil Engineers,detailed,"75,610"
27962,DE,"Dover, DE",Environmental Engineers,detailed,"66,620"
27963,DE,"Dover, DE",Industrial Engineers,detailed,"86,250"
27964,DE,"Dover, DE",Architectural and Civil Drafters,detailed,"45,970"
27965,DE,"Dover, DE",Civil Engineering Technicians,detailed,"44,700"
27967,DE,"Dover, DE",Microbiologists,detailed,"65,590"
27968,DE,"Dover, DE",Chemists,detailed,"60,370"
27969,DE,"Dover, DE","Environmental Scientists and Specialists, Including Health",detailed,"54,780"
27970,DE,"Dover, DE","Clinical, Counseling, and School Psychologists",detailed,"79,380"
27971,DE,"Dover, DE",Urban and Regional Planners,detailed,"58,510"
27973,DE,"Dover, DE","Educational, Guidance, School, and Vocational Counselors",detailed,"62,880"
27974,DE,"Dover, DE",Marriage and Family Therapists,detailed,"50,290"
27975,DE,"Dover, DE",Rehabilitation Counselors,detailed,"38,320"
27976,DE,"Dover, DE","Child, Family, and School Social Workers",detailed,"37,520"
27977,DE,"Dover, DE",Healthcare Social Workers,detailed,"54,960"
27978,DE,"Dover, DE",Mental Health and Substance Abuse Social Workers,detailed,"50,670"
27979,DE,"Dover, DE",Community Health Workers,detailed,"33,670"
27980,DE,"Dover, DE","Community and Social Service Specialists, All Other",detailed,"32,200"
27982,DE,"Dover, DE",Lawyers,detailed,"156,640"
27983,DE,"Dover, DE",Paralegals and Legal Assistants,detailed,"46,310"
27984,DE,"Dover, DE","Legal Support Workers, All Other",detailed,"48,590"
27986,DE,"Dover, DE","Preschool Teachers, Except Special Education",detailed,"28,060"
27987,DE,"Dover, DE","Kindergarten Teachers, Except Special Education",detailed,"51,780"
27988,DE,"Dover, DE","Elementary School Teachers, Except Special Education",detailed,"55,830"
27989,DE,"Dover, DE","Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"43,670"
27990,DE,"Dover, DE",Librarians,detailed,"59,720"
27991,DE,"Dover, DE",Library Technicians,detailed,"31,140"
27992,DE,"Dover, DE",Instructional Coordinators,detailed,"71,150"
27993,DE,"Dover, DE",Teacher Assistants,detailed,"29,530"
27994,DE,"Dover, DE","Education, Training, and Library Workers, All Other",detailed,"35,680"
27996,DE,"Dover, DE",Graphic Designers,detailed,"46,530"
27997,DE,"Dover, DE",Merchandise Displayers and Window Trimmers,detailed,"23,150"
27998,DE,"Dover, DE",Coaches and Scouts,detailed,"29,720"
27999,DE,"Dover, DE",Public Relations Specialists,detailed,"63,250"
28000,DE,"Dover, DE",Photographers,detailed,"43,410"
28002,DE,"Dover, DE",Optometrists,detailed,"138,890"
28003,DE,"Dover, DE",Pharmacists,detailed,"118,350"
28004,DE,"Dover, DE",Family and General Practitioners,detailed,"155,290"
28005,DE,"Dover, DE","Physicians and Surgeons, All Other",detailed,"247,450"
28006,DE,"Dover, DE",Physician Assistants,detailed,"121,160"
28007,DE,"Dover, DE",Physical Therapists,detailed,"86,080"
28008,DE,"Dover, DE",Speech-Language Pathologists,detailed,"68,720"
28009,DE,"Dover, DE",Veterinarians,detailed,"91,630"
28010,DE,"Dover, DE",Registered Nurses,detailed,"66,160"
28011,DE,"Dover, DE",Nurse Practitioners,detailed,"105,500"
28012,DE,"Dover, DE",Dental Hygienists,detailed,"64,880"
28013,DE,"Dover, DE",Radiologic Technologists,detailed,"61,330"
28014,DE,"Dover, DE",Emergency Medical Technicians and Paramedics,detailed,"34,020"
28015,DE,"Dover, DE",Pharmacy Technicians,detailed,"26,690"
28016,DE,"Dover, DE",Surgical Technologists,detailed,"45,630"
28017,DE,"Dover, DE",Licensed Practical and Licensed Vocational Nurses,detailed,"44,410"
28018,DE,"Dover, DE",Medical Records and Health Information Technicians,detailed,"33,590"
28019,DE,"Dover, DE","Opticians, Dispensing",detailed,"39,890"
28020,DE,"Dover, DE","Health Technologists and Technicians, All Other",detailed,"49,630"
28021,DE,"Dover, DE",Occupational Health and Safety Specialists,detailed,"50,800"
28023,DE,"Dover, DE",Home Health Aides,detailed,"26,140"
28024,DE,"Dover, DE",Nursing Assistants,detailed,"28,290"
28025,DE,"Dover, DE",Orderlies,detailed,"26,500"
28026,DE,"Dover, DE",Physical Therapist Assistants,detailed,"56,560"
28027,DE,"Dover, DE",Physical Therapist Aides,detailed,"25,990"
28028,DE,"Dover, DE",Dental Assistants,detailed,"33,590"
28029,DE,"Dover, DE",Medical Assistants,detailed,"28,050"
28030,DE,"Dover, DE",Medical Transcriptionists,detailed,"25,600"
28031,DE,"Dover, DE",Veterinary Assistants and Laboratory Animal Caretakers,detailed,"26,130"
28033,DE,"Dover, DE",First-Line Supervisors of Police and Detectives,detailed,"99,250"
28034,DE,"Dover, DE","First-Line Supervisors of Protective Service Workers, All Other",detailed,"53,170"
28035,DE,"Dover, DE",Police and Sheriff's Patrol Officers,detailed,"66,720"
28036,DE,"Dover, DE",Security Guards,detailed,"26,230"
28037,DE,"Dover, DE",Crossing Guards,detailed,*
28038,DE,"Dover, DE","Protective Service Workers, All Other",detailed,"40,650"
28040,DE,"Dover, DE",Chefs and Head Cooks,detailed,"42,770"
28041,DE,"Dover, DE",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"35,900"
28042,DE,"Dover, DE","Cooks, Fast Food",detailed,"18,190"
28043,DE,"Dover, DE","Cooks, Institution and Cafeteria",detailed,"29,820"
28044,DE,"Dover, DE","Cooks, Restaurant",detailed,"22,300"
28045,DE,"Dover, DE",Food Preparation Workers,detailed,"20,950"
28046,DE,"Dover, DE",Bartenders,detailed,"21,730"
28047,DE,"Dover, DE","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"19,000"
28048,DE,"Dover, DE","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"18,170"
28049,DE,"Dover, DE",Waiters and Waitresses,detailed,"21,220"
28050,DE,"Dover, DE","Food Servers, Nonrestaurant",detailed,"19,780"
28051,DE,"Dover, DE",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"18,420"
28052,DE,"Dover, DE",Dishwashers,detailed,"19,650"
28053,DE,"Dover, DE","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"19,620"
28055,DE,"Dover, DE",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"34,310"
28056,DE,"Dover, DE","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"24,910"
28057,DE,"Dover, DE",Maids and Housekeeping Cleaners,detailed,"20,140"
28058,DE,"Dover, DE",Landscaping and Groundskeeping Workers,detailed,"25,550"
28060,DE,"Dover, DE",First-Line Supervisors of Personal Service Workers,detailed,"49,490"
28061,DE,"Dover, DE",Nonfarm Animal Caretakers,detailed,"19,340"
28062,DE,"Dover, DE",Amusement and Recreation Attendants,detailed,"19,960"
28063,DE,"Dover, DE","Hairdressers, Hairstylists, and Cosmetologists",detailed,"31,040"
28064,DE,"Dover, DE",Shampooers,detailed,*
28065,DE,"Dover, DE",Childcare Workers,detailed,"22,680"
28066,DE,"Dover, DE",Personal Care Aides,detailed,"21,920"
28067,DE,"Dover, DE",Fitness Trainers and Aerobics Instructors,detailed,"32,990"
28068,DE,"Dover, DE",Recreation Workers,detailed,"26,700"
28070,DE,"Dover, DE",First-Line Supervisors of Retail Sales Workers,detailed,"47,730"
28071,DE,"Dover, DE",First-Line Supervisors of Non-Retail Sales Workers,detailed,"77,710"
28072,DE,"Dover, DE",Cashiers,detailed,"19,770"
28073,DE,"Dover, DE",Counter and Rental Clerks,detailed,"26,250"
28074,DE,"Dover, DE",Parts Salespersons,detailed,"30,010"
28075,DE,"Dover, DE",Retail Salespersons,detailed,"25,220"
28076,DE,"Dover, DE",Insurance Sales Agents,detailed,"66,140"
28077,DE,"Dover, DE","Securities, Commodities, and Financial Services Sales Agents",detailed,"79,230"
28078,DE,"Dover, DE","Sales Representatives, Services, All Other",detailed,"48,380"
28079,DE,"Dover, DE","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"99,600"
28080,DE,"Dover, DE","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"66,510"
28081,DE,"Dover, DE",Real Estate Sales Agents,detailed,"42,120"
28082,DE,"Dover, DE","Sales and Related Workers, All Other",detailed,"47,640"
28084,DE,"Dover, DE",First-Line Supervisors of Office and Administrative Support Workers,detailed,"45,280"
28085,DE,"Dover, DE","Switchboard Operators, Including Answering Service",detailed,"26,410"
28086,DE,"Dover, DE",Bill and Account Collectors,detailed,"37,270"
28087,DE,"Dover, DE",Billing and Posting Clerks,detailed,"32,620"
28088,DE,"Dover, DE","Bookkeeping, Accounting, and Auditing Clerks",detailed,"36,540"
28089,DE,"Dover, DE",Payroll and Timekeeping Clerks,detailed,"39,620"
28090,DE,"Dover, DE",Tellers,detailed,"26,970"
28091,DE,"Dover, DE","Court, Municipal, and License Clerks",detailed,"34,510"
28092,DE,"Dover, DE",Customer Service Representatives,detailed,"25,290"
28093,DE,"Dover, DE",File Clerks,detailed,"30,920"
28094,DE,"Dover, DE","Hotel, Motel, and Resort Desk Clerks",detailed,"19,180"
28095,DE,"Dover, DE","Interviewers, Except Eligibility and Loan",detailed,"33,670"
28096,DE,"Dover, DE","Library Assistants, Clerical",detailed,"20,820"
28097,DE,"Dover, DE",Loan Interviewers and Clerks,detailed,*
28098,DE,"Dover, DE",Order Clerks,detailed,"29,780"
28099,DE,"Dover, DE","Human Resources Assistants, Except Payroll and Timekeeping",detailed,"36,930"
28100,DE,"Dover, DE",Receptionists and Information Clerks,detailed,"23,720"
28101,DE,"Dover, DE","Information and Record Clerks, All Other",detailed,"43,420"
28102,DE,"Dover, DE","Police, Fire, and Ambulance Dispatchers",detailed,"42,390"
28103,DE,"Dover, DE","Dispatchers, Except Police, Fire, and Ambulance",detailed,"39,910"
28104,DE,"Dover, DE",Postal Service Clerks,detailed,"51,250"
28105,DE,"Dover, DE",Postal Service Mail Carriers,detailed,"49,130"
28106,DE,"Dover, DE","Production, Planning, and Expediting Clerks",detailed,"50,290"
28107,DE,"Dover, DE","Shipping, Receiving, and Traffic Clerks",detailed,"36,740"
28108,DE,"Dover, DE",Stock Clerks and Order Fillers,detailed,"24,430"
28109,DE,"Dover, DE","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"39,570"
28110,DE,"Dover, DE",Executive Secretaries and Executive Administrative Assistants,detailed,"49,300"
28111,DE,"Dover, DE",Legal Secretaries,detailed,"32,440"
28112,DE,"Dover, DE",Medical Secretaries,detailed,"30,860"
28113,DE,"Dover, DE","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"35,790"
28114,DE,"Dover, DE",Computer Operators,detailed,"44,680"
28115,DE,"Dover, DE",Data Entry Keyers,detailed,"29,980"
28116,DE,"Dover, DE",Insurance Claims and Policy Processing Clerks,detailed,"37,060"
28117,DE,"Dover, DE","Office Clerks, General",detailed,"26,860"
28118,DE,"Dover, DE","Office and Administrative Support Workers, All Other",detailed,"32,540"
28121,DE,"Dover, DE",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"64,920"
28122,DE,"Dover, DE",Carpenters,detailed,"42,330"
28123,DE,"Dover, DE",Cement Masons and Concrete Finishers,detailed,"52,910"
28124,DE,"Dover, DE",Construction Laborers,detailed,"31,200"
28125,DE,"Dover, DE","Paving, Surfacing, and Tamping Equipment Operators",detailed,"36,080"
28126,DE,"Dover, DE",Operating Engineers and Other Construction Equipment Operators,detailed,"40,530"
28127,DE,"Dover, DE",Drywall and Ceiling Tile Installers,detailed,*
28128,DE,"Dover, DE",Electricians,detailed,"43,260"
28129,DE,"Dover, DE","Painters, Construction and Maintenance",detailed,"31,900"
28130,DE,"Dover, DE","Plumbers, Pipefitters, and Steamfitters",detailed,"55,440"
28131,DE,"Dover, DE",Helpers--Carpenters,detailed,"29,350"
28132,DE,"Dover, DE",Construction and Building Inspectors,detailed,"52,630"
28134,DE,"Dover, DE","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"63,280"
28135,DE,"Dover, DE","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"50,740"
28136,DE,"Dover, DE",Security and Fire Alarm Systems Installers,detailed,"46,470"
28137,DE,"Dover, DE",Automotive Body and Related Repairers,detailed,"46,470"
28138,DE,"Dover, DE",Automotive Service Technicians and Mechanics,detailed,"40,630"
28139,DE,"Dover, DE",Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"43,960"
28140,DE,"Dover, DE",Farm Equipment Mechanics and Service Technicians,detailed,"36,110"
28141,DE,"Dover, DE","Mobile Heavy Equipment Mechanics, Except Engines",detailed,"39,240"
28142,DE,"Dover, DE",Tire Repairers and Changers,detailed,"20,840"
28143,DE,"Dover, DE","Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"49,820"
28144,DE,"Dover, DE","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"44,370"
28145,DE,"Dover, DE",Industrial Machinery Mechanics,detailed,"47,670"
28146,DE,"Dover, DE",Electrical Power-Line Installers and Repairers,detailed,"70,040"
28147,DE,"Dover, DE","Maintenance and Repair Workers, General",detailed,"39,460"
28148,DE,"Dover, DE","Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"36,470"
28149,DE,"Dover, DE","Helpers--Installation, Maintenance, and Repair Workers",detailed,"26,940"
28150,DE,"Dover, DE","Installation, Maintenance, and Repair Workers, All Other",detailed,"71,810"
28152,DE,"Dover, DE",First-Line Supervisors of Production and Operating Workers,detailed,"63,730"
28153,DE,"Dover, DE",Team Assemblers,detailed,"31,560"
28154,DE,"Dover, DE","Assemblers and Fabricators, All Other",detailed,"28,810"
28155,DE,"Dover, DE",Bakers,detailed,"24,330"
28156,DE,"Dover, DE",Butchers and Meat Cutters,detailed,"32,750"
28157,DE,"Dover, DE",Food Batchmakers,detailed,"22,910"
28158,DE,"Dover, DE","Food Processing Workers, All Other",detailed,"26,320"
28159,DE,"Dover, DE","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"34,080"
28160,DE,"Dover, DE",Machinists,detailed,"38,130"
28161,DE,"Dover, DE","Welders, Cutters, Solderers, and Brazers",detailed,"40,650"
28162,DE,"Dover, DE",Laundry and Dry-Cleaning Workers,detailed,"21,450"
28163,DE,"Dover, DE",Water and Wastewater Treatment Plant and System Operators,detailed,"39,490"
28164,DE,"Dover, DE","Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"34,270"
28165,DE,"Dover, DE",Packaging and Filling Machine Operators and Tenders,detailed,"25,310"
28166,DE,"Dover, DE","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,*
28167,DE,"Dover, DE",Helpers--Production Workers,detailed,"22,720"
28169,DE,"Dover, DE","First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"51,260"
28170,DE,"Dover, DE",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"52,920"
28171,DE,"Dover, DE","Bus Drivers, Transit and Intercity",detailed,"38,350"
28172,DE,"Dover, DE","Bus Drivers, School or Special Client",detailed,"27,670"
28173,DE,"Dover, DE",Driver/Sales Workers,detailed,"28,870"
28174,DE,"Dover, DE",Heavy and Tractor-Trailer Truck Drivers,detailed,"34,700"
28175,DE,"Dover, DE",Light Truck or Delivery Services Drivers,detailed,"37,740"
28176,DE,"Dover, DE",Taxi Drivers and Chauffeurs,detailed,"25,310"
28177,DE,"Dover, DE","Motor Vehicle Operators, All Other",detailed,"23,020"
28178,DE,"Dover, DE",Parking Lot Attendants,detailed,"21,040"
28179,DE,"Dover, DE",Automotive and Watercraft Service Attendants,detailed,"23,460"
28180,DE,"Dover, DE",Industrial Truck and Tractor Operators,detailed,"31,520"
28181,DE,"Dover, DE",Cleaners of Vehicles and Equipment,detailed,"20,260"
28182,DE,"Dover, DE","Laborers and Freight, Stock, and Material Movers, Hand",detailed,"31,930"
28183,DE,"Dover, DE","Packers and Packagers, Hand",detailed,"22,010"
28186,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Chief Executives,detailed,"253,340"
28187,DE,"Wilmington, DE-MD-NJ Metropolitan Division",General and Operations Managers,detailed,"145,170"
28188,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Legislators,detailed,*
28189,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Advertising and Promotions Managers,detailed,"148,410"
28190,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Marketing Managers,detailed,"157,100"
28191,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Sales Managers,detailed,"171,080"
28192,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Public Relations and Fundraising Managers,detailed,"143,900"
28193,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Administrative Services Managers,detailed,"112,290"
28194,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer and Information Systems Managers,detailed,"160,440"
28195,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Financial Managers,detailed,"158,510"
28196,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Industrial Production Managers,detailed,"143,100"
28197,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Purchasing Managers,detailed,"139,410"
28198,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Transportation, Storage, and Distribution Managers",detailed,"130,480"
28199,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Compensation and Benefits Managers,detailed,"149,600"
28200,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Human Resources Managers,detailed,"140,640"
28201,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Training and Development Managers,detailed,"128,770"
28202,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Construction Managers,detailed,"107,020"
28203,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Education Administrators, Preschool and Childcare Center/Program",detailed,"49,260"
28204,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Education Administrators, Elementary and Secondary School",detailed,"108,480"
28205,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Education Administrators, Postsecondary",detailed,"138,880"
28206,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Education Administrators, All Other",detailed,"120,990"
28207,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Architectural and Engineering Managers,detailed,"146,200"
28208,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Food Service Managers,detailed,"79,260"
28209,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Lodging Managers,detailed,"68,480"
28210,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Medical and Health Services Managers,detailed,"117,450"
28211,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Natural Sciences Managers,detailed,"194,390"
28212,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Property, Real Estate, and Community Association Managers",detailed,"69,230"
28213,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Social and Community Service Managers,detailed,"68,030"
28214,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Emergency Management Directors,detailed,"73,970"
28215,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Managers, All Other",detailed,"136,780"
28217,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Wholesale and Retail Buyers, Except Farm Products",detailed,"59,930"
28218,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"74,740"
28219,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Claims Adjusters, Examiners, and Investigators",detailed,"68,360"
28220,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Compliance Officers,detailed,"79,830"
28221,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Cost Estimators,detailed,"71,610"
28222,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Human Resources Specialists,detailed,"65,270"
28223,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Labor Relations Specialists,detailed,"68,680"
28224,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Management Analysts,detailed,"85,790"
28225,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Meeting, Convention, and Event Planners",detailed,"49,470"
28226,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Fundraisers,detailed,"54,600"
28227,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Compensation, Benefits, and Job Analysis Specialists",detailed,"78,760"
28228,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Training and Development Specialists,detailed,"71,700"
28229,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Market Research Analysts and Marketing Specialists,detailed,"78,540"
28230,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Business Operations Specialists, All Other",detailed,"71,720"
28231,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Accountants and Auditors,detailed,"80,500"
28232,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Appraisers and Assessors of Real Estate,detailed,"66,850"
28233,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Budget Analysts,detailed,"80,100"
28234,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Credit Analysts,detailed,"70,330"
28235,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Financial Analysts,detailed,"85,870"
28236,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Personal Financial Advisors,detailed,"105,590"
28237,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Insurance Underwriters,detailed,"66,040"
28238,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Financial Examiners,detailed,"89,880"
28239,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Credit Counselors,detailed,"44,540"
28240,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Loan Officers,detailed,"74,880"
28241,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Tax Examiners and Collectors, and Revenue Agents",detailed,"64,620"
28242,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Tax Preparers,detailed,*
28243,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Financial Specialists, All Other",detailed,"70,280"
28245,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer Systems Analysts,detailed,"94,100"
28246,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Information Security Analysts,detailed,"99,300"
28247,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer Programmers,detailed,"85,000"
28248,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Software Developers, Applications",detailed,"96,840"
28249,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Software Developers, Systems Software",detailed,"114,650"
28250,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Web Developers,detailed,"82,100"
28251,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Database Administrators,detailed,"87,770"
28252,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Network and Computer Systems Administrators,detailed,"80,550"
28253,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer Network Architects,detailed,"115,000"
28254,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer User Support Specialists,detailed,"56,030"
28255,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Computer Network Support Specialists,detailed,"70,660"
28256,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Computer Occupations, All Other",detailed,"74,600"
28257,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Actuaries,detailed,"100,900"
28258,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Operations Research Analysts,detailed,"91,600"
28259,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Statisticians,detailed,"106,340"
28261,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Architects, Except Landscape and Naval",detailed,"83,620"
28262,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Surveyors,detailed,"63,610"
28263,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Aerospace Engineers,detailed,"104,740"
28264,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Chemical Engineers,detailed,*
28265,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Civil Engineers,detailed,"91,120"
28266,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Electrical Engineers,detailed,"101,070"
28267,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Electronics Engineers, Except Computer",detailed,*
28268,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Environmental Engineers,detailed,*
28269,DE,"Wilmington, DE-MD-NJ Metropolitan Division","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"88,730"
28270,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Industrial Engineers,detailed,"92,050"
28271,DE,"Wilmington, DE-MD-NJ Metropolitan Division",Mechanical Engineers,detailed,"99,160"
