,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
4554,AR,"Fayetteville-Springdale-Rogers, AR-MO","Electronics Engineers, Except Computer",detailed,"73,280"
4555,AR,"Fayetteville-Springdale-Rogers, AR-MO",Industrial Engineers,detailed,"73,050"
4556,AR,"Fayetteville-Springdale-Rogers, AR-MO",Mechanical Engineers,detailed,"76,540"
4557,AR,"Fayetteville-Springdale-Rogers, AR-MO","Engineers, All Other",detailed,"85,100"
4558,AR,"Fayetteville-Springdale-Rogers, AR-MO",Architectural and Civil Drafters,detailed,"49,170"
4559,AR,"Fayetteville-Springdale-Rogers, AR-MO",Electrical and Electronics Drafters,detailed,"54,950"
4560,AR,"Fayetteville-Springdale-Rogers, AR-MO",Mechanical Drafters,detailed,"50,990"
4561,AR,"Fayetteville-Springdale-Rogers, AR-MO",Civil Engineering Technicians,detailed,"46,430"
4562,AR,"Fayetteville-Springdale-Rogers, AR-MO",Electrical and Electronics Engineering Technicians,detailed,"54,490"
4563,AR,"Fayetteville-Springdale-Rogers, AR-MO",Mechanical Engineering Technicians,detailed,"40,340"
4564,AR,"Fayetteville-Springdale-Rogers, AR-MO","Engineering Technicians, Except Drafters, All Other",detailed,"50,730"
4565,AR,"Fayetteville-Springdale-Rogers, AR-MO",Surveying and Mapping Technicians,detailed,"43,410"
4567,AR,"Fayetteville-Springdale-Rogers, AR-MO",Food Scientists and Technologists,detailed,"68,950"
4568,AR,"Fayetteville-Springdale-Rogers, AR-MO",Chemists,detailed,"77,140"
4569,AR,"Fayetteville-Springdale-Rogers, AR-MO","Environmental Scientists and Specialists, Including Health",detailed,"83,670"
4570,AR,"Fayetteville-Springdale-Rogers, AR-MO","Clinical, Counseling, and School Psychologists",detailed,"59,750"
4571,AR,"Fayetteville-Springdale-Rogers, AR-MO",Urban and Regional Planners,detailed,"42,280"
4572,AR,"Fayetteville-Springdale-Rogers, AR-MO",Agricultural and Food Science Technicians,detailed,"35,870"
4573,AR,"Fayetteville-Springdale-Rogers, AR-MO",Chemical Technicians,detailed,"35,090"
4574,AR,"Fayetteville-Springdale-Rogers, AR-MO","Life, Physical, and Social Science Technicians, All Other",detailed,"45,180"
4576,AR,"Fayetteville-Springdale-Rogers, AR-MO",Substance Abuse and Behavioral Disorder Counselors,detailed,"41,040"
4577,AR,"Fayetteville-Springdale-Rogers, AR-MO","Educational, Guidance, School, and Vocational Counselors",detailed,"55,780"
4578,AR,"Fayetteville-Springdale-Rogers, AR-MO",Marriage and Family Therapists,detailed,"58,120"
4579,AR,"Fayetteville-Springdale-Rogers, AR-MO","Child, Family, and School Social Workers",detailed,"39,510"
4580,AR,"Fayetteville-Springdale-Rogers, AR-MO",Healthcare Social Workers,detailed,"48,030"
4581,AR,"Fayetteville-Springdale-Rogers, AR-MO","Social Workers, All Other",detailed,"53,880"
4582,AR,"Fayetteville-Springdale-Rogers, AR-MO",Probation Officers and Correctional Treatment Specialists,detailed,"37,570"
4583,AR,"Fayetteville-Springdale-Rogers, AR-MO",Social and Human Service Assistants,detailed,"29,320"
4584,AR,"Fayetteville-Springdale-Rogers, AR-MO",Community Health Workers,detailed,"36,390"
4585,AR,"Fayetteville-Springdale-Rogers, AR-MO",Clergy,detailed,"57,270"
4587,AR,"Fayetteville-Springdale-Rogers, AR-MO",Lawyers,detailed,"133,050"
4588,AR,"Fayetteville-Springdale-Rogers, AR-MO",Paralegals and Legal Assistants,detailed,"39,380"
4589,AR,"Fayetteville-Springdale-Rogers, AR-MO","Title Examiners, Abstractors, and Searchers",detailed,"44,360"
4591,AR,"Fayetteville-Springdale-Rogers, AR-MO","Business Teachers, Postsecondary",detailed,"106,620"
4592,AR,"Fayetteville-Springdale-Rogers, AR-MO","Mathematical Science Teachers, Postsecondary",detailed,"65,500"
4593,AR,"Fayetteville-Springdale-Rogers, AR-MO","Biological Science Teachers, Postsecondary",detailed,"74,760"
4594,AR,"Fayetteville-Springdale-Rogers, AR-MO","Chemistry Teachers, Postsecondary",detailed,"103,790"
4595,AR,"Fayetteville-Springdale-Rogers, AR-MO","Health Specialties Teachers, Postsecondary",detailed,"75,590"
4596,AR,"Fayetteville-Springdale-Rogers, AR-MO","Education Teachers, Postsecondary",detailed,"91,540"
4597,AR,"Fayetteville-Springdale-Rogers, AR-MO","Art, Drama, and Music Teachers, Postsecondary",detailed,"62,140"
4598,AR,"Fayetteville-Springdale-Rogers, AR-MO","Communications Teachers, Postsecondary",detailed,"79,120"
4599,AR,"Fayetteville-Springdale-Rogers, AR-MO","History Teachers, Postsecondary",detailed,"72,310"
4600,AR,"Fayetteville-Springdale-Rogers, AR-MO","Recreation and Fitness Studies Teachers, Postsecondary",detailed,"67,370"
4601,AR,"Fayetteville-Springdale-Rogers, AR-MO","Vocational Education Teachers, Postsecondary",detailed,"36,600"
4602,AR,"Fayetteville-Springdale-Rogers, AR-MO","Postsecondary Teachers, All Other",detailed,"56,660"
4603,AR,"Fayetteville-Springdale-Rogers, AR-MO","Preschool Teachers, Except Special Education",detailed,"40,000"
4604,AR,"Fayetteville-Springdale-Rogers, AR-MO","Kindergarten Teachers, Except Special Education",detailed,"51,450"
4605,AR,"Fayetteville-Springdale-Rogers, AR-MO","Elementary School Teachers, Except Special Education",detailed,"49,810"
4606,AR,"Fayetteville-Springdale-Rogers, AR-MO","Middle School Teachers, Except Special and Career/Technical Education",detailed,"54,200"
4607,AR,"Fayetteville-Springdale-Rogers, AR-MO","Secondary School Teachers, Except Special and Career/Technical Education",detailed,"56,630"
4608,AR,"Fayetteville-Springdale-Rogers, AR-MO","Career/Technical Education Teachers, Secondary School",detailed,"56,750"
4609,AR,"Fayetteville-Springdale-Rogers, AR-MO","Special Education Teachers, Kindergarten and Elementary School",detailed,"50,080"
4610,AR,"Fayetteville-Springdale-Rogers, AR-MO","Special Education Teachers, Middle School",detailed,"53,890"
4611,AR,"Fayetteville-Springdale-Rogers, AR-MO","Special Education Teachers, Secondary School",detailed,"53,810"
4612,AR,"Fayetteville-Springdale-Rogers, AR-MO",Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"49,800"
4613,AR,"Fayetteville-Springdale-Rogers, AR-MO",Self-Enrichment Education Teachers,detailed,"30,180"
4614,AR,"Fayetteville-Springdale-Rogers, AR-MO","Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"54,860"
4615,AR,"Fayetteville-Springdale-Rogers, AR-MO",Substitute Teachers,detailed,"22,080"
4616,AR,"Fayetteville-Springdale-Rogers, AR-MO",Librarians,detailed,"53,970"
4617,AR,"Fayetteville-Springdale-Rogers, AR-MO",Library Technicians,detailed,"29,640"
4618,AR,"Fayetteville-Springdale-Rogers, AR-MO",Instructional Coordinators,detailed,"72,610"
4619,AR,"Fayetteville-Springdale-Rogers, AR-MO",Teacher Assistants,detailed,"19,790"
4621,AR,"Fayetteville-Springdale-Rogers, AR-MO",Art Directors,detailed,"53,130"
4622,AR,"Fayetteville-Springdale-Rogers, AR-MO",Commercial and Industrial Designers,detailed,"73,590"
4623,AR,"Fayetteville-Springdale-Rogers, AR-MO",Floral Designers,detailed,"22,940"
4624,AR,"Fayetteville-Springdale-Rogers, AR-MO",Graphic Designers,detailed,"46,180"
4625,AR,"Fayetteville-Springdale-Rogers, AR-MO",Interior Designers,detailed,"37,200"
4626,AR,"Fayetteville-Springdale-Rogers, AR-MO",Merchandise Displayers and Window Trimmers,detailed,"38,270"
4627,AR,"Fayetteville-Springdale-Rogers, AR-MO",Producers and Directors,detailed,"46,860"
4628,AR,"Fayetteville-Springdale-Rogers, AR-MO",Coaches and Scouts,detailed,"68,930"
4629,AR,"Fayetteville-Springdale-Rogers, AR-MO",Reporters and Correspondents,detailed,"30,710"
4630,AR,"Fayetteville-Springdale-Rogers, AR-MO",Public Relations Specialists,detailed,"50,220"
4631,AR,"Fayetteville-Springdale-Rogers, AR-MO",Editors,detailed,"42,990"
4632,AR,"Fayetteville-Springdale-Rogers, AR-MO",Technical Writers,detailed,"44,940"
4633,AR,"Fayetteville-Springdale-Rogers, AR-MO",Interpreters and Translators,detailed,"38,990"
4634,AR,"Fayetteville-Springdale-Rogers, AR-MO",Audio and Video Equipment Technicians,detailed,"30,380"
4635,AR,"Fayetteville-Springdale-Rogers, AR-MO",Photographers,detailed,"31,090"
4637,AR,"Fayetteville-Springdale-Rogers, AR-MO",Chiropractors,detailed,"69,660"
4638,AR,"Fayetteville-Springdale-Rogers, AR-MO","Dentists, General",detailed,"207,070"
4639,AR,"Fayetteville-Springdale-Rogers, AR-MO",Dietitians and Nutritionists,detailed,"60,240"
4640,AR,"Fayetteville-Springdale-Rogers, AR-MO",Optometrists,detailed,"124,730"
4641,AR,"Fayetteville-Springdale-Rogers, AR-MO",Pharmacists,detailed,"135,420"
4642,AR,"Fayetteville-Springdale-Rogers, AR-MO",Anesthesiologists,detailed,#
4643,AR,"Fayetteville-Springdale-Rogers, AR-MO",Family and General Practitioners,detailed,"179,100"
4644,AR,"Fayetteville-Springdale-Rogers, AR-MO","Internists, General",detailed,#
4645,AR,"Fayetteville-Springdale-Rogers, AR-MO","Pediatricians, General",detailed,"130,220"
4646,AR,"Fayetteville-Springdale-Rogers, AR-MO",Surgeons,detailed,#
4647,AR,"Fayetteville-Springdale-Rogers, AR-MO","Physicians and Surgeons, All Other",detailed,"202,500"
4648,AR,"Fayetteville-Springdale-Rogers, AR-MO",Physician Assistants,detailed,"89,140"
4649,AR,"Fayetteville-Springdale-Rogers, AR-MO",Occupational Therapists,detailed,"91,800"
4650,AR,"Fayetteville-Springdale-Rogers, AR-MO",Physical Therapists,detailed,"73,210"
4651,AR,"Fayetteville-Springdale-Rogers, AR-MO",Respiratory Therapists,detailed,"50,760"
4652,AR,"Fayetteville-Springdale-Rogers, AR-MO",Speech-Language Pathologists,detailed,"88,530"
4653,AR,"Fayetteville-Springdale-Rogers, AR-MO",Veterinarians,detailed,"75,890"
4654,AR,"Fayetteville-Springdale-Rogers, AR-MO",Registered Nurses,detailed,"56,150"
4655,AR,"Fayetteville-Springdale-Rogers, AR-MO",Nurse Anesthetists,detailed,"202,820"
4656,AR,"Fayetteville-Springdale-Rogers, AR-MO",Nurse Practitioners,detailed,"77,100"
4657,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical and Clinical Laboratory Technologists,detailed,"45,310"
4658,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical and Clinical Laboratory Technicians,detailed,"40,950"
4659,AR,"Fayetteville-Springdale-Rogers, AR-MO",Dental Hygienists,detailed,"67,760"
4660,AR,"Fayetteville-Springdale-Rogers, AR-MO",Cardiovascular Technologists and Technicians,detailed,"48,850"
4661,AR,"Fayetteville-Springdale-Rogers, AR-MO",Diagnostic Medical Sonographers,detailed,"57,180"
4662,AR,"Fayetteville-Springdale-Rogers, AR-MO",Radiologic Technologists,detailed,"49,000"
4663,AR,"Fayetteville-Springdale-Rogers, AR-MO",Magnetic Resonance Imaging Technologists,detailed,"58,400"
4664,AR,"Fayetteville-Springdale-Rogers, AR-MO",Emergency Medical Technicians and Paramedics,detailed,"34,510"
4665,AR,"Fayetteville-Springdale-Rogers, AR-MO",Pharmacy Technicians,detailed,"26,290"
4666,AR,"Fayetteville-Springdale-Rogers, AR-MO",Surgical Technologists,detailed,"44,850"
4667,AR,"Fayetteville-Springdale-Rogers, AR-MO",Veterinary Technologists and Technicians,detailed,"25,870"
4668,AR,"Fayetteville-Springdale-Rogers, AR-MO",Ophthalmic Medical Technicians,detailed,"26,610"
4669,AR,"Fayetteville-Springdale-Rogers, AR-MO",Licensed Practical and Licensed Vocational Nurses,detailed,"40,900"
4670,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical Records and Health Information Technicians,detailed,"32,080"
4671,AR,"Fayetteville-Springdale-Rogers, AR-MO","Opticians, Dispensing",detailed,"36,370"
4672,AR,"Fayetteville-Springdale-Rogers, AR-MO","Health Technologists and Technicians, All Other",detailed,"40,970"
4673,AR,"Fayetteville-Springdale-Rogers, AR-MO",Occupational Health and Safety Specialists,detailed,"68,370"
4674,AR,"Fayetteville-Springdale-Rogers, AR-MO",Athletic Trainers,detailed,"44,560"
4675,AR,"Fayetteville-Springdale-Rogers, AR-MO","Healthcare Practitioners and Technical Workers, All Other",detailed,"41,530"
4677,AR,"Fayetteville-Springdale-Rogers, AR-MO",Home Health Aides,detailed,"19,900"
4678,AR,"Fayetteville-Springdale-Rogers, AR-MO",Nursing Assistants,detailed,"21,900"
4679,AR,"Fayetteville-Springdale-Rogers, AR-MO",Physical Therapist Assistants,detailed,"54,930"
4680,AR,"Fayetteville-Springdale-Rogers, AR-MO",Massage Therapists,detailed,"45,830"
4681,AR,"Fayetteville-Springdale-Rogers, AR-MO",Dental Assistants,detailed,"34,770"
4682,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical Assistants,detailed,"28,560"
4683,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical Equipment Preparers,detailed,"28,930"
4684,AR,"Fayetteville-Springdale-Rogers, AR-MO",Medical Transcriptionists,detailed,"31,750"
4685,AR,"Fayetteville-Springdale-Rogers, AR-MO",Veterinary Assistants and Laboratory Animal Caretakers,detailed,"20,790"
4686,AR,"Fayetteville-Springdale-Rogers, AR-MO",Phlebotomists,detailed,"28,850"
4687,AR,"Fayetteville-Springdale-Rogers, AR-MO","Healthcare Support Workers, All Other",detailed,"29,660"
4689,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Correctional Officers,detailed,"49,920"
4690,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Police and Detectives,detailed,"57,850"
4691,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,"53,470"
4692,AR,"Fayetteville-Springdale-Rogers, AR-MO","First-Line Supervisors of Protective Service Workers, All Other",detailed,"52,090"
4693,AR,"Fayetteville-Springdale-Rogers, AR-MO",Firefighters,detailed,"32,210"
4694,AR,"Fayetteville-Springdale-Rogers, AR-MO",Correctional Officers and Jailers,detailed,"36,000"
4695,AR,"Fayetteville-Springdale-Rogers, AR-MO",Detectives and Criminal Investigators,detailed,"60,690"
4696,AR,"Fayetteville-Springdale-Rogers, AR-MO",Police and Sheriff's Patrol Officers,detailed,"38,730"
4697,AR,"Fayetteville-Springdale-Rogers, AR-MO",Private Detectives and Investigators,detailed,"56,870"
4698,AR,"Fayetteville-Springdale-Rogers, AR-MO",Security Guards,detailed,"27,740"
4699,AR,"Fayetteville-Springdale-Rogers, AR-MO","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"19,220"
4700,AR,"Fayetteville-Springdale-Rogers, AR-MO",Transportation Security Screeners,detailed,"38,910"
4702,AR,"Fayetteville-Springdale-Rogers, AR-MO",Chefs and Head Cooks,detailed,"36,370"
4703,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"28,190"
4704,AR,"Fayetteville-Springdale-Rogers, AR-MO","Cooks, Fast Food",detailed,"18,050"
4705,AR,"Fayetteville-Springdale-Rogers, AR-MO","Cooks, Institution and Cafeteria",detailed,"20,370"
4706,AR,"Fayetteville-Springdale-Rogers, AR-MO","Cooks, Restaurant",detailed,"23,770"
4707,AR,"Fayetteville-Springdale-Rogers, AR-MO","Cooks, Short Order",detailed,"19,180"
4708,AR,"Fayetteville-Springdale-Rogers, AR-MO",Food Preparation Workers,detailed,"18,790"
4709,AR,"Fayetteville-Springdale-Rogers, AR-MO",Bartenders,detailed,"20,100"
4710,AR,"Fayetteville-Springdale-Rogers, AR-MO","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"18,650"
4711,AR,"Fayetteville-Springdale-Rogers, AR-MO","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"17,720"
4712,AR,"Fayetteville-Springdale-Rogers, AR-MO",Waiters and Waitresses,detailed,"18,860"
4713,AR,"Fayetteville-Springdale-Rogers, AR-MO","Food Servers, Nonrestaurant",detailed,"18,280"
4714,AR,"Fayetteville-Springdale-Rogers, AR-MO",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"19,280"
4715,AR,"Fayetteville-Springdale-Rogers, AR-MO",Dishwashers,detailed,"18,020"
4716,AR,"Fayetteville-Springdale-Rogers, AR-MO","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"18,740"
4718,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"37,330"
4719,AR,"Fayetteville-Springdale-Rogers, AR-MO","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"40,180"
4720,AR,"Fayetteville-Springdale-Rogers, AR-MO","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"22,740"
4721,AR,"Fayetteville-Springdale-Rogers, AR-MO",Maids and Housekeeping Cleaners,detailed,"18,550"
4722,AR,"Fayetteville-Springdale-Rogers, AR-MO",Pest Control Workers,detailed,"40,740"
4723,AR,"Fayetteville-Springdale-Rogers, AR-MO",Landscaping and Groundskeeping Workers,detailed,"24,650"
4724,AR,"Fayetteville-Springdale-Rogers, AR-MO",Tree Trimmers and Pruners,detailed,"33,790"
4726,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Personal Service Workers,detailed,"30,750"
4727,AR,"Fayetteville-Springdale-Rogers, AR-MO",Nonfarm Animal Caretakers,detailed,"20,320"
4728,AR,"Fayetteville-Springdale-Rogers, AR-MO","Ushers, Lobby Attendants, and Ticket Takers",detailed,"22,150"
4729,AR,"Fayetteville-Springdale-Rogers, AR-MO",Amusement and Recreation Attendants,detailed,"18,920"
4730,AR,"Fayetteville-Springdale-Rogers, AR-MO","Morticians, Undertakers, and Funeral Directors",detailed,"48,970"
4731,AR,"Fayetteville-Springdale-Rogers, AR-MO","Hairdressers, Hairstylists, and Cosmetologists",detailed,"24,700"
4732,AR,"Fayetteville-Springdale-Rogers, AR-MO",Childcare Workers,detailed,"18,690"
4733,AR,"Fayetteville-Springdale-Rogers, AR-MO",Personal Care Aides,detailed,"20,010"
4734,AR,"Fayetteville-Springdale-Rogers, AR-MO",Fitness Trainers and Aerobics Instructors,detailed,"24,380"
4735,AR,"Fayetteville-Springdale-Rogers, AR-MO",Recreation Workers,detailed,"23,280"
4736,AR,"Fayetteville-Springdale-Rogers, AR-MO",Residential Advisors,detailed,"26,380"
4738,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Retail Sales Workers,detailed,"34,570"
4739,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Non-Retail Sales Workers,detailed,"101,960"
4740,AR,"Fayetteville-Springdale-Rogers, AR-MO",Cashiers,detailed,"18,790"
4741,AR,"Fayetteville-Springdale-Rogers, AR-MO",Counter and Rental Clerks,detailed,"21,170"
4742,AR,"Fayetteville-Springdale-Rogers, AR-MO",Parts Salespersons,detailed,"30,250"
4743,AR,"Fayetteville-Springdale-Rogers, AR-MO",Retail Salespersons,detailed,"23,630"
4744,AR,"Fayetteville-Springdale-Rogers, AR-MO",Advertising Sales Agents,detailed,"40,000"
4745,AR,"Fayetteville-Springdale-Rogers, AR-MO",Insurance Sales Agents,detailed,"58,750"
4746,AR,"Fayetteville-Springdale-Rogers, AR-MO","Securities, Commodities, and Financial Services Sales Agents",detailed,"65,010"
4747,AR,"Fayetteville-Springdale-Rogers, AR-MO",Travel Agents,detailed,"44,340"
4748,AR,"Fayetteville-Springdale-Rogers, AR-MO","Sales Representatives, Services, All Other",detailed,"41,190"
4749,AR,"Fayetteville-Springdale-Rogers, AR-MO","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"93,010"
4750,AR,"Fayetteville-Springdale-Rogers, AR-MO","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"75,550"
4751,AR,"Fayetteville-Springdale-Rogers, AR-MO",Demonstrators and Product Promoters,detailed,*
4752,AR,"Fayetteville-Springdale-Rogers, AR-MO",Real Estate Sales Agents,detailed,"32,330"
4753,AR,"Fayetteville-Springdale-Rogers, AR-MO",Telemarketers,detailed,"23,110"
4754,AR,"Fayetteville-Springdale-Rogers, AR-MO","Sales and Related Workers, All Other",detailed,"33,560"
4756,AR,"Fayetteville-Springdale-Rogers, AR-MO",First-Line Supervisors of Office and Administrative Support Workers,detailed,"47,790"
4757,AR,"Fayetteville-Springdale-Rogers, AR-MO","Switchboard Operators, Including Answering Service",detailed,"25,830"
4758,AR,"Fayetteville-Springdale-Rogers, AR-MO",Bill and Account Collectors,detailed,"31,110"
4759,AR,"Fayetteville-Springdale-Rogers, AR-MO",Billing and Posting Clerks,detailed,"31,480"
4760,AR,"Fayetteville-Springdale-Rogers, AR-MO","Bookkeeping, Accounting, and Auditing Clerks",detailed,"35,110"
